земля	55379
материал	51555
нефть	49892
вес	33887
протеин	32259
масса	20431
продукт	18174
погода	13541
вещество	12109
место	11086
мясо	9295
глина	8909
вода	8898
клейковина	7955
луг	7640
ветер	6188
клетчатка	5474
почва	5347
воздух	5208
рыба	4891
жир	4728
трава	4497
песок	4480
бензол	4399
яйцо	4317
подвал	4283
дрова	4035
ткань	3703
кожа	3580
стена	3238
туман	3227
картофель	3075
овощ	2919
руда	2629
зерно	2500
биомасса	2367
дуб	2347
дерево	2295
помещение	2259
штукатурка	2201
мгла	2176
уголь	2091
лес	2043
ночь	2031
платина	1984
могила	1946
лист	1912
землянка	1887
картошка	1766
тесто	1721
снег	1704
холод	1683
зола	1679
молоко	1671
запах	1495
климат	1494
комната	1452
участок	1446
газ	1357
свекла	1351
древесина	1319
крахмал	1314
прохлада	1301
грунт	1241
кирпич	1237
низина	1223
мох	1197
берег	1178
смесь	1158
тьма	1155
животное	1140
каучук	1139
факт	1126
корень	1099
форма	1096
камера	1093
год	1048
день	1026
ил	1016
резина	1007
окоп	991
хлеб	986
угол	966
каземат	960
масло	946
темнота	944
камень	934
лето	919
время	912
кокон	882
печень	880
яма	841
полено	839
солома	836
сок	828
квартира	826
морковь	823
спирт	819
одежда	818
доска	796
соль	787
пища	779
произведение	774
торф	751
окатыш	749
шкура	733
овраг	689
тряпка	684
коридор	673
желток	662
утро	657
антрацен	617
плод	601
шерсть	599
образец	597
пятно	590
фрукт	589
погреб	585
местообитание	582
капуста	575
гриб	566
известняк	566
картофелина	551
навеска	534
скала	526
листва	526
говядина	522
хлопок	511
холодок	496
темница	493
пол	491
бумага	485
местность	476
свежесть	472
осень	465
прочность	461
матерьял	454
экстракт	448
кость	444
грязь	440
небо	439
ветерок	439
опилки	435
жом	432
становиться=V,нп=прош,мн,изъяв,сов	430
мрак	429
магнезит	428
вечер	424
пещера	423
весна	395
конденсат	394
поверхность	393
топливо	391
кора	391
печенка	387
доломит	384
поле	374
лук	374
ветка	371
фенол	370
бревно	369
свод	360
тюрьма	359
шелк	358
смола	353
кровь	351
сумерки	351
шинель	340
яблоко	338
бензин	335
фарш	333
барак	325
зима	321
тень	313
кислота	306
металл	303
подземелье	299
концентрат	298
долина	293
хвоя	292
ущелие	288
тишина	284
сено	283
эмаль	283
мука	283
луговина	278
постель	276
навоз	274
мат	273
алмаз	265
препарат	259
бетон	259
известь	257
табак	256
дыхание	255
дорога	246
шахта	244
белье	244
эфир	241
полутьма	240
темень	240
сережка	240
простыня	239
условие	237
кусок	235
понижение	235
ком	235
улица	234
сапог	232
воск	232
тундра	231
полумрак	231
товар	231
рис	230
овчина	229
глубина	223
клубень	222
пиломатериал	222
кустарник	220
сало	219
скамья	218
резеда	215
асфальт	214
ложбина	212
мать	212
атмосфера	212
склон	211
дым	211
тип	204
канава	200
клетка	200
голос	200
гранула	198
фосфат	196
медь	196
материя	196
тропинка	193
семя	193
растение	191
